symbol,ts_ms,price,size,side
TSLA,1736938358855,200.2,96,sell
MSFT,1736938360098,297.36,41,buy
SPY,1736938360138,400.14,40,buy
NVDA,1736938360143,500.84,53,sell
TSLA,1736938360863,195.13,18,sell
AAPL,1736938361711,151.64,72,sell
TSLA,1736938362189,200.24,42,buy
SPY,1736938362565,401.08,12,sell
MSFT,1736938362687,297.11,3,buy
MSFT,1736938362999,301.48,42,buy
NVDA,1736938363201,501.95,83,buy
SPY,1736938363409,399.11,44,sell
SPY,1736938364591,400.26,51,buy
SPY,1736938364775,399.73,6,buy
MSFT,1736938365187,299.01,83,sell
MSFT,1736938365455,296.82,32,buy
MSFT,1736938365606,297.42,82,buy
TSLA,1736938368460,195.5,20,sell
NVDA,1736938368494,499.71,27,sell
TSLA,1736938369301,197.69,94,buy
TSLA,1736938370422,193.11,19,sell
NVDA,1736938370516,500.46,26,sell
AAPL,1736938370654,151.68,80,buy
NVDA,1736938370968,500.8,6,sell
TSLA,1736938372528,198.65,7,buy
TSLA,1736938372702,195.26,5,sell
NVDA,1736938372999,500.42,75,sell
AAPL,1736938373172,151.65,75,buy
SPY,1736938375613,400.82,22,sell
MSFT,1736938375679,299.2,48,buy
TSLA,1736938376080,199.93,46,buy
SPY,1736938376341,401.16,60,buy
NVDA,1736938376486,500.02,75,sell
NVDA,1736938377462,500.1,1,sell
TSLA,1736938378199,196.07,94,sell
AAPL,1736938378455,152.82,55,buy
MSFT,1736938378511,297.24,98,buy
AAPL,1736938379779,152.55,12,sell
SPY,1736938380588,400.73,87,sell
SPY,1736938380767,399.58,70,buy
TSLA,1736938381095,197.78,24,buy
TSLA,1736938382373,198.86,71,sell
AAPL,1736938382555,149.8,3,sell
NVDA,1736938383112,499.0,25,buy
NVDA,1736938383293,502.31,64,buy
SPY,1736938383442,400.29,89,buy
NVDA,1736938385032,498.92,40,buy
MSFT,1736938385565,300.33,33,buy
AAPL,1736938386601,150.54,92,sell
AAPL,1736938387124,151.54,15,buy
SPY,1736938387347,401.26,23,sell
SPY,1736938388327,398.83,14,sell
MSFT,1736938388470,299.36,37,sell
AAPL,1736938389054,149.83,67,buy
AAPL,1736938389803,152.11,93,buy
SPY,1736938389818,399.48,91,sell
SPY,1736938390641,400.6,42,sell
NVDA,1736938390814,500.54,71,sell
NVDA,1736938394109,502.36,84,sell
TSLA,1736938394192,196.23,46,sell
MSFT,1736938394208,298.96,16,sell
AAPL,1736938395148,152.05,82,sell
TSLA,1736938395367,199.99,73,sell
SPY,1736938396346,400.07,43,sell
MSFT,1736938396644,299.12,63,sell
MSFT,1736938399474,302.44,38,sell
TSLA,1736938400306,198.98,56,sell
AAPL,1736938401415,149.11,31,buy
NVDA,1736938401631,499.77,92,buy
TSLA,1736938403254,198.62,77,buy
SPY,1736938404194,401.5,61,sell
SPY,1736938405790,399.35,10,sell
SPY,1736938405987,399.87,19,sell
AAPL,1736938406570,152.97,52,sell
MSFT,1736938406821,301.16,19,sell
SPY,1736938407727,401.8,78,sell
NVDA,1736938410040,502.4,93,sell
TSLA,1736938410571,199.34,6,sell
NVDA,1736938412421,502.4,84,buy
AAPL,1736938412472,151.63,24,sell
AAPL,1736938412575,151.39,81,buy
SPY,1736938412852,399.61,91,sell
NVDA,1736938413607,503.12,50,sell
TSLA,1736938413787,193.25,49,buy
NVDA,1736938414021,503.27,18,buy
AAPL,1736938414636,150.6,36,sell
SPY,1736938415874,399.14,55,buy
MSFT,1736938416360,298.67,4,buy
SPY,1736938416781,400.26,90,sell
NVDA,1736938417667,499.81,95,buy
NVDA,1736938418211,502.07,98,sell
MSFT,1736938419257,297.51,31,sell
MSFT,1736938420352,300.1,93,sell
SPY,1736938420387,399.77,39,buy
TSLA,1736938420892,198.44,59,buy
NVDA,1736938421158,501.93,65,buy
SPY,1736938421386,399.43,28,sell
MSFT,1736938423563,301.79,51,buy
MSFT,1736938423573,299.3,20,sell
MSFT,1736938423642,297.07,74,sell
SPY,1736938423649,401.33,25,buy
TSLA,1736938423892,197.83,83,sell
SPY,1736938424702,399.56,68,buy
SPY,1736938426827,399.56,68,sell
NVDA,1736938427132,501.39,13,sell
MSFT,1736938427565,297.18,28,buy
TSLA,1736938428309,195.55,12,buy
TSLA,1736938428443,195.41,96,sell
AAPL,1736938429168,152.22,96,buy
AAPL,1736938430820,149.1,15,sell
NVDA,1736938431397,498.62,16,buy
NVDA,1736938431416,502.0,41,buy
MSFT,1736938432935,297.46,81,sell
TSLA,1736938433299,195.22,96,buy
MSFT,1736938436995,301.07,90,sell
SPY,1736938437459,399.82,36,buy
SPY,1736938437736,399.31,69,sell
SPY,1736938440767,399.02,25,buy
AAPL,1736938443196,152.89,43,sell
SPY,1736938443534,399.57,84,buy
AAPL,1736938444005,150.7,18,sell
NVDA,1736938444470,502.62,93,buy
AAPL,1736938444493,152.16,73,sell
SPY,1736938447242,399.09,93,sell
MSFT,1736938448627,298.92,38,sell
MSFT,1736938450691,298.49,31,buy
TSLA,1736938451964,193.59,4,buy
SPY,1736938452173,401.12,96,sell
AAPL,1736938452574,150.58,46,buy
MSFT,1736938453983,298.79,86,buy
SPY,1736938455443,399.47,65,sell
AAPL,1736938455649,152.91,18,sell
AAPL,1736938458168,152.57,2,buy
TSLA,1736938458951,199.14,3,sell
MSFT,1736938459878,297.5,77,buy
NVDA,1736938460579,502.23,81,buy
AAPL,1736938461202,153.21,79,buy
SPY,1736938461702,400.87,57,sell
MSFT,1736938461951,297.19,71,buy
TSLA,1736938462262,194.14,47,buy
NVDA,1736938462482,500.35,39,sell
MSFT,1736938463399,299.65,20,sell
SPY,1736938463508,400.04,9,sell
NVDA,1736938463940,502.77,2,sell
TSLA,1736938467105,197.81,20,sell
SPY,1736938467895,400.18,1,sell
AAPL,1736938468910,150.04,45,buy
NVDA,1736938469426,501.45,91,sell
MSFT,1736938469637,301.05,29,buy
NVDA,1736938473106,500.65,84,sell
MSFT,1736938474267,300.55,98,buy
TSLA,1736938476595,196.32,9,buy
NVDA,1736938477648,500.09,99,buy
TSLA,1736938477961,198.38,47,buy
AAPL,1736938478072,152.26,67,buy
TSLA,1736938478138,198.57,33,buy
SPY,1736938478610,400.95,25,sell
TSLA,1736938478865,195.49,22,sell
NVDA,1736938479021,500.68,30,buy
MSFT,1736938479676,299.0,94,buy
TSLA,1736938481082,197.96,7,buy
NVDA,1736938482540,499.75,80,buy
AAPL,1736938483579,149.66,39,sell
TSLA,1736938483897,195.13,10,sell
NVDA,1736938484401,500.05,34,sell
SPY,1736938486001,399.53,96,sell
AAPL,1736938486188,149.87,39,sell
NVDA,1736938486707,503.22,72,sell
TSLA,1736938487970,197.22,70,sell
AAPL,1736938488567,152.48,87,buy
NVDA,1736938488661,500.94,85,buy
TSLA,1736938489193,199.36,42,buy
SPY,1736938489215,399.18,46,sell
AAPL,1736938489439,150.15,48,sell
NVDA,1736938489879,499.67,32,sell
TSLA,1736938490513,199.93,52,sell
MSFT,1736938491043,299.67,18,buy
NVDA,1736938491817,499.92,40,buy
NVDA,1736938492504,502.08,41,buy
NVDA,1736938492633,500.34,18,sell
SPY,1736938493339,399.89,43,sell
SPY,1736938493659,401.14,91,buy
AAPL,1736938494485,150.99,69,buy
SPY,1736938494485,399.32,10,sell
NVDA,1736938494742,499.23,60,sell
SPY,1736938495227,400.25,100,sell
NVDA,1736938496282,499.19,2,sell
MSFT,1736938496489,297.09,61,sell
MSFT,1736938496945,301.73,5,sell
TSLA,1736938497253,199.18,31,sell
TSLA,1736938498233,198.14,67,buy
SPY,1736938501440,400.15,96,buy
NVDA,1736938501522,498.45,21,sell
TSLA,1736938501982,195.34,32,sell
TSLA,1736938503005,195.37,67,sell
AAPL,1736938503215,151.97,42,buy
TSLA,1736938504279,199.11,56,sell
SPY,1736938504382,399.82,49,buy
TSLA,1736938504518,194.95,18,buy
TSLA,1736938507282,195.41,35,buy
SPY,1736938507659,400.21,51,sell
TSLA,1736938508115,197.96,25,sell
TSLA,1736938510025,199.76,100,buy
MSFT,1736938510681,297.1,7,sell
NVDA,1736938511300,502.45,41,buy
MSFT,1736938511322,300.35,71,sell
AAPL,1736938512147,150.14,64,sell
NVDA,1736938513078,502.29,68,sell
AAPL,1736938513300,151.21,47,buy
MSFT,1736938513489,298.76,58,sell
NVDA,1736938513655,500.31,48,sell
SPY,1736938513664,399.78,59,buy
MSFT,1736938514923,298.65,14,buy
SPY,1736938515224,398.97,80,sell
SPY,1736938516563,399.57,20,sell
NVDA,1736938518011,499.68,48,buy
AAPL,1736938518907,150.75,60,sell
SPY,1736938521688,400.48,32,sell
MSFT,1736938522951,297.57,20,buy
SPY,1736938524135,398.89,3,buy
SPY,1736938524368,400.55,33,sell
MSFT,1736938524452,297.66,62,buy
MSFT,1736938524942,299.74,26,buy
NVDA,1736938524998,502.29,77,buy
MSFT,1736938525995,303.24,84,buy
TSLA,1736938526370,195.19,42,buy
NVDA,1736938526481,499.45,75,buy
MSFT,1736938527550,299.79,14,sell
MSFT,1736938527583,298.07,56,buy
SPY,1736938529348,399.4,80,buy
SPY,1736938530982,400.25,12,buy
SPY,1736938531123,399.9,73,buy
MSFT,1736938532593,298.52,65,buy
NVDA,1736938533079,501.48,42,sell
MSFT,1736938534067,299.14,37,sell
MSFT,1736938536059,298.18,4,sell
SPY,1736938536059,400.72,67,buy
TSLA,1736938536061,197.57,71,sell
NVDA,1736938536573,504.02,96,sell
AAPL,1736938537348,150.31,97,buy
MSFT,1736938537390,296.55,52,buy
NVDA,1736938537584,501.9,7,buy
AAPL,1736938538275,150.41,71,sell
AAPL,1736938539066,152.2,76,sell
AAPL,1736938539913,149.57,13,buy
SPY,1736938540620,399.93,48,buy
NVDA,1736938542536,503.63,46,buy
SPY,1736938543527,401.32,100,buy
SPY,1736938544054,399.8,56,sell
SPY,1736938544911,399.18,4,buy
SPY,1736938546008,401.52,10,buy
NVDA,1736938546538,498.89,53,sell
TSLA,1736938547488,196.33,33,buy
TSLA,1736938547507,196.94,23,buy
SPY,1736938548701,400.71,52,buy
SPY,1736938549886,400.31,35,buy
TSLA,1736938550073,198.48,98,sell
TSLA,1736938550245,195.23,80,buy
AAPL,1736938550590,151.09,58,sell
MSFT,1736938550596,300.3,19,buy
TSLA,1736938550845,194.77,14,sell
AAPL,1736938551962,152.91,92,buy
TSLA,1736938552283,199.97,22,buy
TSLA,1736938552663,195.57,44,sell
TSLA,1736938553228,194.55,96,sell
AAPL,1736938553471,151.93,71,buy
TSLA,1736938553927,198.35,4,sell
MSFT,1736938554138,301.04,33,buy
TSLA,1736938555267,193.73,94,sell
NVDA,1736938555382,502.65,5,sell
TSLA,1736938555498,197.78,24,sell
SPY,1736938555627,400.36,79,buy
NVDA,1736938556042,502.84,78,sell
NVDA,1736938556316,501.2,76,buy
AAPL,1736938556528,151.12,57,buy
NVDA,1736938557482,502.84,66,buy
MSFT,1736938557846,299.53,79,buy
AAPL,1736938558281,150.32,71,buy
SPY,1736938559062,399.04,13,buy
AAPL,1736938560344,149.32,92,sell
TSLA,1736938560667,199.79,97,sell
MSFT,1736938560691,300.21,61,sell
NVDA,1736938562067,499.26,52,sell
NVDA,1736938562476,499.05,65,buy
NVDA,1736938562861,503.78,16,sell
MSFT,1736938563530,297.6,39,buy
TSLA,1736938563541,195.33,100,sell
AAPL,1736938563999,152.2,88,buy
MSFT,1736938564072,298.88,73,buy
AAPL,1736938564253,152.19,68,buy
TSLA,1736938564579,196.89,25,sell
MSFT,1736938564637,301.3,68,buy
TSLA,1736938565093,195.6,60,buy
NVDA,1736938565480,501.24,7,buy
MSFT,1736938568516,299.41,85,buy
AAPL,1736938569165,152.72,46,buy
AAPL,1736938569890,151.68,12,buy
AAPL,1736938570214,152.59,83,sell
SPY,1736938570216,399.73,55,sell
SPY,1736938570581,400.29,53,buy
SPY,1736938571908,399.78,55,buy
MSFT,1736938571936,299.08,21,buy
MSFT,1736938572666,300.08,59,buy
NVDA,1736938572938,498.78,58,buy
NVDA,1736938574054,500.6,35,sell
TSLA,1736938574558,195.7,9,buy
MSFT,1736938574675,298.99,98,buy
NVDA,1736938574722,500.1,70,sell
TSLA,1736938575164,196.34,85,sell
MSFT,1736938575412,301.32,48,buy
MSFT,1736938575545,297.48,3,sell
MSFT,1736938575702,301.93,81,buy
NVDA,1736938576174,500.36,82,buy
NVDA,1736938578632,503.46,51,buy
AAPL,1736938579126,153.06,100,buy
NVDA,1736938581326,502.4,93,sell
SPY,1736938581643,399.7,97,sell
MSFT,1736938582483,296.89,2,buy
NVDA,1736938583206,502.89,28,buy
TSLA,1736938584422,198.62,65,buy
AAPL,1736938584519,152.87,57,buy
SPY,1736938584894,399.89,21,buy
NVDA,1736938585986,501.63,12,sell
NVDA,1736938586945,499.71,53,buy
SPY,1736938587605,399.27,66,sell
NVDA,1736938587607,499.47,40,sell
TSLA,1736938589092,196.03,94,sell
SPY,1736938589366,399.51,20,buy
AAPL,1736938589736,150.73,49,buy
MSFT,1736938590799,297.63,69,sell
MSFT,1736938591058,297.11,67,sell
MSFT,1736938591063,296.92,97,sell
NVDA,1736938591344,500.89,26,buy
TSLA,1736938592195,193.0,34,buy
SPY,1736938593112,399.47,32,buy
AAPL,1736938593339,151.17,76,buy
SPY,1736938594563,401.03,32,buy
TSLA,1736938595270,199.4,76,sell
TSLA,1736938595504,197.34,11,sell
MSFT,1736938596853,302.96,45,sell
TSLA,1736938597633,199.61,29,sell
NVDA,1736938597991,501.95,95,sell
MSFT,1736938598269,299.57,25,sell
NVDA,1736938598346,499.29,36,sell
AAPL,1736938600110,149.91,89,sell
NVDA,1736938601318,500.83,95,buy
NVDA,1736938601793,499.51,67,buy
MSFT,1736938602039,297.66,31,sell
AAPL,1736938602554,150.28,53,sell
SPY,1736938603409,399.65,52,buy
TSLA,1736938605669,196.46,40,sell
SPY,1736938605962,399.12,42,buy
NVDA,1736938608070,501.53,56,buy
TSLA,1736938608262,195.57,95,buy
MSFT,1736938608512,297.44,27,sell
TSLA,1736938609003,193.91,76,buy
NVDA,1736938610240,500.01,88,buy
NVDA,1736938611560,500.78,87,buy
MSFT,1736938611702,296.87,68,buy
TSLA,1736938612694,195.25,90,buy
AAPL,1736938613024,151.77,26,buy
TSLA,1736938613945,195.25,28,sell
SPY,1736938615694,399.88,47,buy
AAPL,1736938615874,151.74,49,buy
NVDA,1736938616372,499.17,57,sell
AAPL,1736938616564,150.66,39,buy
NVDA,1736938617379,499.73,70,buy
NVDA,1736938617954,500.37,86,buy
NVDA,1736938618611,500.27,53,sell
MSFT,1736938619041,297.08,58,sell
NVDA,1736938620538,501.55,19,buy
MSFT,1736938620799,297.28,27,buy
MSFT,1736938621002,296.81,32,sell
NVDA,1736938621120,501.08,1,sell
TSLA,1736938621121,199.04,22,sell
TSLA,1736938621797,193.67,26,sell
AAPL,1736938622195,151.59,50,sell
TSLA,1736938623700,198.17,53,buy
NVDA,1736938625600,499.09,83,sell
NVDA,1736938625878,502.59,47,buy
TSLA,1736938626701,197.31,68,buy
AAPL,1736938628359,150.7,69,buy
TSLA,1736938628531,195.33,64,buy
TSLA,1736938629764,198.5,54,buy
MSFT,1736938631779,297.05,68,sell
MSFT,1736938631885,297.25,42,buy
AAPL,1736938631941,150.07,31,sell
TSLA,1736938632634,199.34,39,sell
NVDA,1736938632947,499.03,38,sell
SPY,1736938634044,399.6,14,sell
MSFT,1736938634153,302.14,94,sell
SPY,1736938634448,399.31,70,sell
SPY,1736938635761,399.92,2,sell
SPY,1736938636183,400.08,2,buy
AAPL,1736938636607,149.65,76,buy
TSLA,1736938636694,198.88,81,sell
TSLA,1736938638691,198.56,86,sell
AAPL,1736938638727,150.37,84,sell
AAPL,1736938640247,150.29,6,buy
MSFT,1736938640520,301.07,11,buy
AAPL,1736938641970,149.99,41,buy
NVDA,1736938642422,500.0,91,sell
SPY,1736938642512,400.26,23,sell
SPY,1736938642607,401.38,70,buy
SPY,1736938643934,399.52,26,buy
AAPL,1736938644221,151.8,93,buy
SPY,1736938644584,399.72,53,buy
SPY,1736938646644,399.89,17,buy
TSLA,1736938647176,198.31,51,buy
TSLA,1736938647236,195.47,11,sell
NVDA,1736938648156,500.79,92,sell
NVDA,1736938649366,501.66,9,buy
SPY,1736938651191,399.52,50,buy
TSLA,1736938652522,198.78,100,buy
SPY,1736938654100,399.82,41,buy
AAPL,1736938655704,151.49,75,buy
NVDA,1736938656054,502.04,90,buy
NVDA,1736938658211,499.75,53,buy
SPY,1736938658311,400.76,72,sell
SPY,1736938658856,400.85,97,sell
NVDA,1736938659325,502.84,67,buy
MSFT,1736938659743,297.21,99,sell
TSLA,1736938660370,198.3,25,sell
MSFT,1736938660376,299.62,34,sell
MSFT,1736938661928,301.3,14,buy
MSFT,1736938662242,298.97,28,buy
AAPL,1736938662921,152.27,88,buy
NVDA,1736938663249,499.44,55,buy
TSLA,1736938663615,195.2,19,buy
SPY,1736938663794,399.68,60,buy
AAPL,1736938663898,151.78,87,sell
TSLA,1736938663951,192.95,35,sell
AAPL,1736938664441,150.85,76,sell
AAPL,1736938664713,152.32,15,buy
AAPL,1736938665346,151.63,33,buy
AAPL,1736938665881,153.2,70,sell
TSLA,1736938667631,199.5,83,sell
TSLA,1736938669046,199.96,64,sell
TSLA,1736938669283,194.02,93,buy
TSLA,1736938669565,195.04,52,sell
NVDA,1736938670123,500.45,64,buy
MSFT,1736938670563,301.82,10,buy
AAPL,1736938674929,150.8,70,sell
MSFT,1736938675667,297.4,20,sell
TSLA,1736938676150,198.58,100,buy
MSFT,1736938676265,296.82,14,buy
AAPL,1736938676767,150.72,49,buy
SPY,1736938677970,400.37,50,sell
AAPL,1736938680440,151.69,22,sell
SPY,1736938682049,400.31,18,sell
AAPL,1736938682849,152.49,12,buy
MSFT,1736938683118,302.79,58,sell
NVDA,1736938683438,498.98,64,buy
NVDA,1736938683673,503.5,10,sell
AAPL,1736938684600,153.02,28,buy
TSLA,1736938685525,200.1,23,sell
TSLA,1736938685813,196.09,23,sell
AAPL,1736938685877,150.7,11,sell
TSLA,1736938686747,195.36,90,buy
NVDA,1736938687178,501.81,63,sell
NVDA,1736938687667,500.56,25,sell
NVDA,1736938689554,500.13,21,buy
AAPL,1736938689633,152.95,81,sell
SPY,1736938690381,400.06,56,buy
NVDA,1736938690581,501.76,65,sell
MSFT,1736938691191,301.02,98,buy
SPY,1736938691733,400.65,20,sell
MSFT,1736938693929,298.94,74,sell
TSLA,1736938696574,194.03,83,sell
MSFT,1736938696680,299.47,91,buy
SPY,1736938699706,399.56,42,sell
NVDA,1736938700093,500.63,88,buy
TSLA,1736938702487,196.45,72,sell
AAPL,1736938702662,150.19,91,sell
SPY,1736938703616,399.29,93,sell
SPY,1736938703853,399.69,49,sell
MSFT,1736938704857,302.55,4,buy
TSLA,1736938705044,198.31,86,sell
NVDA,1736938707046,499.53,3,buy
MSFT,1736938708197,299.21,3,sell
AAPL,1736938708670,152.48,1,sell
MSFT,1736938708738,301.83,71,sell
SPY,1736938709509,399.7,27,buy
NVDA,1736938710174,498.9,36,buy
AAPL,1736938711884,151.64,79,sell
NVDA,1736938711962,499.45,26,buy
TSLA,1736938713847,194.91,96,buy
TSLA,1736938713987,195.15,73,sell
MSFT,1736938714061,299.19,28,sell
SPY,1736938714532,400.67,8,buy
AAPL,1736938715620,151.01,68,sell
SPY,1736938715799,399.43,63,buy
NVDA,1736938718700,501.62,42,sell
NVDA,1736938718705,501.54,69,buy
AAPL,1736938719951,152.17,61,sell
NVDA,1736938720097,502.01,98,buy
MSFT,1736938720141,300.9,27,sell
SPY,1736938720899,399.29,11,sell
MSFT,1736938721762,300.31,95,buy
TSLA,1736938722481,195.64,90,sell
TSLA,1736938722716,199.63,34,buy
NVDA,1736938722899,502.32,21,buy
SPY,1736938723129,399.73,52,buy
MSFT,1736938724592,297.9,72,sell
NVDA,1736938725489,499.16,74,sell
NVDA,1736938725946,499.65,49,buy
TSLA,1736938725971,195.57,61,buy
AAPL,1736938726592,152.18,23,buy
AAPL,1736938727206,152.97,60,sell
SPY,1736938728939,400.1,47,buy
SPY,1736938729040,400.83,51,buy
AAPL,1736938729274,150.49,76,sell
TSLA,1736938729346,194.72,82,sell
TSLA,1736938729428,198.5,78,sell
AAPL,1736938730536,150.89,2,sell
MSFT,1736938730654,302.76,52,sell
NVDA,1736938730672,501.9,53,sell
MSFT,1736938730968,301.34,90,sell
SPY,1736938731467,400.66,37,sell
MSFT,1736938732568,296.65,97,sell
MSFT,1736938732921,297.7,17,buy
AAPL,1736938732925,149.82,48,sell
SPY,1736938733791,399.89,2,buy
MSFT,1736938733927,297.42,18,sell
AAPL,1736938734178,149.65,60,sell
MSFT,1736938734632,297.09,43,buy
MSFT,1736938735704,300.08,64,sell
TSLA,1736938737047,195.99,60,sell
AAPL,1736938737184,151.8,85,sell
SPY,1736938738217,401.49,36,sell
NVDA,1736938738812,500.51,72,buy
NVDA,1736938740387,499.52,15,sell
NVDA,1736938740677,499.73,93,buy
AAPL,1736938741007,151.19,2,buy
AAPL,1736938742345,151.96,47,sell
SPY,1736938742547,400.09,32,buy
NVDA,1736938742944,499.46,50,buy
SPY,1736938743736,399.67,93,buy
NVDA,1736938744242,498.99,94,sell
NVDA,1736938744703,500.32,21,sell
NVDA,1736938745670,500.27,63,buy
NVDA,1736938746211,501.48,44,buy
MSFT,1736938746286,296.76,26,buy
AAPL,1736938746522,151.98,29,buy
NVDA,1736938747343,501.64,44,buy
TSLA,1736938747721,198.64,86,sell
AAPL,1736938748533,152.97,79,buy
SPY,1736938749600,399.69,5,sell
SPY,1736938749757,400.31,31,sell
TSLA,1736938750757,199.8,59,sell
TSLA,1736938751156,196.54,95,sell
NVDA,1736938752779,501.75,8,sell
TSLA,1736938753934,199.32,75,buy
MSFT,1736938754395,299.71,78,sell
SPY,1736938755135,399.66,66,buy
TSLA,1736938755429,195.27,50,buy
SPY,1736938759287,399.9,60,buy
TSLA,1736938759589,199.11,86,sell
NVDA,1736938762780,499.78,2,buy
AAPL,1736938762849,151.96,79,buy
SPY,1736938764527,400.09,36,sell
AAPL,1736938764563,152.98,87,buy
AAPL,1736938764998,149.58,74,sell
SPY,1736938765678,399.73,70,sell
TSLA,1736938765793,195.27,100,sell
MSFT,1736938766067,298.16,36,buy
AAPL,1736938766486,151.63,30,sell
TSLA,1736938766981,195.86,64,sell
MSFT,1736938767680,301.28,98,buy
AAPL,1736938768415,152.66,34,buy
NVDA,1736938769393,502.63,92,sell
AAPL,1736938770517,152.32,86,sell
TSLA,1736938773770,196.85,4,buy
AAPL,1736938774109,152.31,82,sell
SPY,1736938774418,399.52,63,sell
AAPL,1736938774450,152.41,92,sell
MSFT,1736938775387,298.88,94,buy
TSLA,1736938775739,195.57,39,buy
MSFT,1736938775931,300.07,44,sell
MSFT,1736938777268,299.78,17,sell
TSLA,1736938777285,199.42,62,buy
AAPL,1736938777916,151.94,62,buy
NVDA,1736938779504,498.5,45,buy
TSLA,1736938779536,199.29,49,buy
NVDA,1736938779552,500.73,16,sell
TSLA,1736938779948,198.39,86,sell
SPY,1736938781592,400.12,16,buy
NVDA,1736938782227,499.42,6,sell
TSLA,1736938782503,195.51,14,sell
SPY,1736938783138,399.75,82,sell
AAPL,1736938784068,150.53,83,buy
NVDA,1736938784984,502.53,40,buy
AAPL,1736938785430,149.52,72,buy
AAPL,1736938785473,152.6,80,sell
AAPL,1736938785541,152.57,77,sell
MSFT,1736938786680,298.55,97,sell
SPY,1736938786687,400.42,50,buy
MSFT,1736938788107,301.7,89,sell
SPY,1736938789294,400.75,49,sell
TSLA,1736938791816,195.58,91,buy
TSLA,1736938791893,198.53,68,buy
AAPL,1736938793963,151.52,23,buy
MSFT,1736938794234,299.06,56,buy
TSLA,1736938794777,198.62,27,buy
TSLA,1736938795091,198.32,71,sell
TSLA,1736938795172,194.96,26,sell
MSFT,1736938795629,302.0,8,buy
MSFT,1736938796053,302.62,93,buy
NVDA,1736938796337,502.16,49,sell
AAPL,1736938796487,151.97,71,sell
TSLA,1736938796772,194.62,7,sell
NVDA,1736938796941,503.85,85,sell
AAPL,1736938797055,151.94,22,buy
AAPL,1736938797813,150.29,81,buy
